room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,property_type,last_modified,latitude,longitude,location
16698516,1419,110415783,Entire home/apt,,Salvador,VERA CRUZ,VERA CRUZ,0,0.0,12,4.0,,249.0,,"Ilha de Itaparica, Casa 4/4 confortável- Arauá",House,2017-07-01 20:08:58.301113,-12.966686,-38.635123,0101000020E6100000FDF7E0B54B5143C08A00A777F1EE29C0
2086745,1419,10654097,Entire home/apt,,Salvador,SALVADOR,AMARALINA,5,4.5,11,5.0,,247.0,,House for rent at Salvador Bahia ,House,2017-07-01 20:08:58.298398,-13.006921,-38.487119,0101000020E61000004F2157EA593E43C0AD4F39268B032AC0
10576109,1419,1112962,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,4,0.0,,278.0,,Carnaval  studio  Barra,Apartment,2017-07-01 20:08:58.294166,-13.008297,-38.530476,0101000020E61000000DA837A3E64343C0514F1F813F042AC0
17070987,1419,45852704,Entire home/apt,,Salvador,SALVADOR,AMARALINA,0,0.0,8,2.0,,234.0,,2/4 na Pituba com varanda gourmet,Apartment,2017-07-01 20:08:58.292129,-12.990484,-38.449964,0101000020E61000004D309C6B983943C02B6C06B820FB29C0
16477550,1419,105785827,Entire home/apt,,Salvador,SALVADOR,ITAPOA,0,0.0,4,1.0,,206.0,,Quarto e sala nascente total,Apartment,2017-07-01 20:08:58.287949,-12.933979,-38.342874,0101000020E61000000953944BE32B43C0344DD87E32DE29C0
4991280,1419,22041735,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,3,2.0,,258.0,,Carnaval 2017: Spacious '50s Apt in Tranquil Graça,Apartment,2017-07-01 20:08:58.285749,-12.997379,-38.519675,0101000020E61000003FC6DCB5844243C0336FD575A8FE29C0
16936692,1419,104795959,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,6,1.0,,280.0,,Apartamento 1/4 mobiliado para CARNAVAL em Ondina,Apartment,2017-07-01 20:08:58.280551,-13.004426,-38.519974,0101000020E610000099620E828E4243C01381EA1F44022AC0
18054214,1419,124255831,Entire home/apt,,Salvador,SALVADOR,PIRAJA,0,0.0,4,2.0,,218.0,,Apartamento em Colinas de Pituaçu,Apartment,2017-07-01 20:08:58.278102,-12.934172,-38.426716,0101000020E6100000085740A19E3643C086ADD9CA4BDE29C0
13061655,1419,72349894,Entire home/apt,,Salvador,SALVADOR,PARIPE,0,0.0,10,4.0,,249.0,,Casa de praia,House,2017-07-01 20:08:58.271773,-12.817656,-38.485848,0101000020E6100000DB696B44303E43C0A0C1A6CEA3A229C0
2198920,1419,11127732,Entire home/apt,,Salvador,SALVADOR,AMARALINA,1,0.0,8,2.0,,214.0,,Cozy House Bahia Carnival 2017,House,2017-07-01 20:08:56.282006,-13.010806,-38.471077,0101000020E6100000EB724A404C3C43C07F33315D88052AC0
5008681,1419,25685559,Entire home/apt,,Salvador,SALVADOR,AMARALINA,0,0.0,3,0.0,,249.0,,Apartamento Luxuoso - Carnaval ,Apartment,2017-07-01 20:08:56.278596,-12.97948,-38.463761,0101000020E610000083143C855C3B43C0132C0E677EF529C0
10882848,1419,55908648,Entire home/apt,,Salvador,SALVADOR,AMARALINA,0,0.0,8,3.0,,249.0,,Carnival at its best! Great place!,Apartment,2017-07-01 20:08:56.276272,-12.992141,-38.441351,0101000020E6100000488787307E3843C09E0AB8E7F9FB29C0
16334803,1419,90313931,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,7,2.0,,249.0,,Apartment in Barra near Carnaval!,Apartment,2017-07-01 20:08:56.269808,-13.004865,-38.526855,0101000020E6100000F65D11FC6F4343C043CA4FAA7D022AC0
16975948,1419,11851812,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,5,0.0,,279.0,,"Apartamento de 1 Quarto, Barra Carnaval 2017",Apartment,2017-07-01 20:08:56.261756,-13.002794,-38.527973,0101000020E6100000E415889E944343C0034015376E012AC0
3185807,1419,15978860,Entire home/apt,,Salvador,SALVADOR,AMARALINA,0,0.0,4,1.0,,249.0,,Apartamento para Copa do Mundo,Apartment,2017-07-01 20:08:56.258218,-12.985512,-38.440414,0101000020E6100000AB59677C5F3843C090A1630795F829C0
10548109,1419,54397590,Entire home/apt,,Salvador,SALVADOR,ITAPOA,0,0.0,8,4.0,,258.0,,200m da praia em Salvador (Piatã),House,2017-07-01 20:08:56.251575,-12.950371,-38.386766,0101000020E6100000359A5C8C813143C03622180797E629C0
19130244,1419,112228912,Entire home/apt,,Salvador,SALVADOR,ITAPOA,0,0.0,10,4.0,,296.0,,Casa perfeita para curtir com a família e amigos!,House,2017-07-01 20:08:56.249304,-12.950751,-38.353565,0101000020E61000005001309E412D43C05247C7D5C8E629C0
3354352,1419,16926268,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,4,1.0,,249.0,,WATCH THE WORLD CUP BY THE OCEAN,Loft,2017-07-01 20:08:56.246463,-12.991164,-38.526497,0101000020E61000009738F240644343C0F1F109D979FB29C0
10827014,1419,56058896,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,4,1.0,,296.0,,Ap para Carnaval,Apartment,2017-07-01 20:08:56.243779,-13.002814,-38.529144,0101000020E6100000F46F97FDBA4343C020F12BD670012AC0
10764470,1419,26925516,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,3,1.0,,296.0,,Apartamento em Ondina,Apartment,2017-07-01 20:08:56.238855,-13.000487,-38.507067,0101000020E6100000BFF04A92E74043C0742502D53F002AC0
17020182,1419,14402299,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,12,3.0,,234.0,,"Porto da barra.
Ótimo apartamento.",Apartment,2017-07-01 20:08:56.236623,-13.003929,-38.53044,0101000020E6100000C03E3A75E54343C010035DFB02022AC0
15947905,1419,102265866,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,9,2.0,,280.0,,CARNAVAL ONDINA 8 MIN DOS CAMAROTES,Apartment,2017-07-01 20:08:56.231465,-13.006579,-38.516381,0101000020E61000004DA3C9C5184243C047AE9B525E032AC0
17029848,1419,106806281,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,6,2.0,,280.0,,3/4 vista pro mar ótima escolha,Apartment,2017-07-01 20:08:54.377654,-12.999832,-38.521393,0101000020E610000082AE7D01BD4243C011FDDAFAE9FF29C0
5293285,1419,26012238,Entire home/apt,,Salvador,SALVADOR,AMARALINA,0,0.0,3,4.0,,249.0,,Place to rest Salvador's Carnival,Apartment,2017-07-01 20:08:54.374790,-12.989843,-38.445486,0101000020E6100000B6696CAF053943C05C59A2B3CCFA29C0
16992013,1419,28646932,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,3,2.0,,218.0,,Aluguel apartamento carnaval 2018,Apartment,2017-07-01 20:08:54.368399,-13.007153,-38.517166,0101000020E6100000344DD87E324243C0F722DA8EA9032AC0
10092085,1419,51757999,Entire home/apt,,Salvador,SALVADOR,AMARALINA,0,0.0,10,3.0,,265.0,,Carnaval em Salvador!!!,Condominium,2017-07-01 20:08:47.998822,-13.012722,-38.482684,0101000020E6100000B726DD96C83D43C022E17B7F83062AC0
10707253,1419,55326136,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,4,1.0,,280.0,,Carnival 2017 at the great Cloc Marina Residence!,Apartment,2017-07-01 20:08:47.996013,-12.983981,-38.519468,0101000020E6100000C6A86BED7D4243C050C58D5BCCF729C0
15965658,1419,103692662,Entire home/apt,,Salvador,SALVADOR,ITAPOA,0,0.0,8,4.0,,249.0,,Conforto e lazer em Salvador!,House,2017-07-01 20:08:47.991516,-12.941475,-38.406471,0101000020E6100000DFE2E13D073443C0D200DE0209E229C0
18877882,1419,131540785,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,6,3.0,,234.0,,DeLux Apartment Barra Vista Mar em Salvador,Apartment,2017-07-01 20:08:45.976616,-13.010427,-38.522842,0101000020E6100000D47C957CEC4243C0A4FD0FB056052AC0
10435429,1419,53753354,Entire home/apt,,Salvador,SALVADOR,PARIPE,0,0.0,6,3.0,,249.0,,Aptº mobiliado Carnaval Salvador Ba,Apartment,2017-07-01 20:08:45.973891,-12.850918,-38.4687,0101000020E61000004ED1915CFE3B43C0CC272B86ABB329C0
911708,1419,4892135,Entire home/apt,,Salvador,SALVADOR,VITORIA,2,0.0,5,2.0,,218.0,,Apto.circuito carnaval  2017,Apartment,2017-07-01 20:08:45.971169,-12.992505,-38.525224,0101000020E610000083893F8A3A4343C0A33B889D29FC29C0
17004990,1419,57274052,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,6,2.0,,265.0,,Apartamento CARNAVAL BARRA,Apartment,2017-07-01 20:08:45.968843,-13.008828,-38.527424,0101000020E610000011902FA1824343C00394861A85042AC0
17328192,1419,116982288,Entire home/apt,,Salvador,SALVADOR,AMARALINA,0,0.0,4,1.0,,280.0,,Apartamento finamente mobiliado no Rio Vermelho,Apartment,2017-07-01 20:08:45.966251,-13.013842,-38.481831,0101000020E6100000789961A3AC3D43C05A9F724C16072AC0
131719,1419,647848,Entire home/apt,,Salvador,SALVADOR,VITORIA,1,0.0,5,1.0,,278.0,,Apartament Barra For Carnaval,Apartment,2017-07-01 20:08:45.963701,-13.003306,-38.528814,0101000020E61000005ED5592DB04343C0DBC2F352B1012AC0
5188203,1419,26836384,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,6,2.0,,234.0,,Apartamento CARNAVAL 2017,Apartment,2017-07-01 20:08:45.961597,-13.005409,-38.529883,0101000020E61000006ADAC534D34343C04835ECF7C4022AC0
2206625,1419,3583576,Entire home/apt,,Salvador,SALVADOR,VITORIA,6,4.5,6,2.0,,215.0,,Excelente localização!,Apartment,2017-07-01 20:08:45.958662,-12.996123,-38.524561,0101000020E6100000E7E099D0244343C03A9677D503FE29C0
16754793,1419,111172034,Entire home/apt,,Salvador,SALVADOR,AMARALINA,0,0.0,7,1.0,,265.0,,Apartamento Carnaval Mobiliado - Stiep,Apartment,2017-07-01 20:08:45.955788,-12.979579,-38.444842,0101000020E610000091F12895F03843C05FB2F1608BF529C0
18586582,1419,129041586,Entire home/apt,,Salvador,SALVADOR,ITAPOA,0,0.0,6,4.0,,249.0,,Hemisphere 360°,Apartment,2017-07-01 20:08:45.953239,-12.962301,-38.401298,0101000020E6100000A0F99CBB5D3343C0F2D077B7B2EC29C0
16698322,1419,110599458,Entire home/apt,,Salvador,SALVADOR,AMARALINA,0,0.0,5,3.0,,265.0,,"Excelente Cobertura Duplex 3 Suítes, Frente Mar",Apartment,2017-07-01 20:08:45.950327,-12.994457,-38.44168,0101000020E61000000DA661F8883843C07A8EC87729FD29C0
16644722,1419,109997953,Entire home/apt,,Salvador,SALVADOR,VITORIA,1,0.0,6,3.0,,249.0,,Apartamento Duplex 3 quarto com piscina,Apartment,2017-07-01 20:08:45.947503,-12.996083,-38.507875,0101000020E61000005EBA490C024143C001344A97FEFD29C0
17139150,1419,115218819,Entire home/apt,,Salvador,SALVADOR,AMARALINA,0,0.0,6,2.0,,222.0,,Apartamento para Carnaval Salvador 2017,Apartment,2017-07-01 20:08:45.945274,-12.9969,-38.461272,0101000020E6100000BF47FDF50A3B43C0CAC342AD69FE29C0
15947316,1419,1106417,Entire home/apt,,Salvador,SALVADOR,VITORIA,1,0.0,4,1.0,,280.0,,Apartamento for Carnival of Salvador,Apartment,2017-07-01 20:08:45.942798,-13.008547,-38.496347,0101000020E6100000DE3B6A4C883F43C034F5BA4560042AC0
231978,1419,1213219,Entire home/apt,,Salvador,SALVADOR,VITORIA,1,0.0,4,1.0,,234.0,,Apt bem localizado e próximo praia,Apartment,2017-07-01 20:08:45.939941,-13.008572,-38.529305,0101000020E6100000FD4D2844C04343C09752978C63042AC0
16641017,1419,21040390,Entire home/apt,,Salvador,SALVADOR,VITORIA,1,0.0,8,3.0,,307.0,,Apt 3/4 para Carnaval em Ondina,Apartment,2017-07-01 20:08:45.934725,-13.009681,-38.503384,0101000020E610000032AA0CE36E4043C000C974E8F4042AC0
17262812,1419,116374159,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,6,0.0,,218.0,,Apartamento mobiliado para o carnaval de salvador,Apartment,2017-07-01 20:08:45.932493,-13.004287,-38.527256,0101000020E6100000554FE61F7D4343C08D98D9E731022AC0
17402201,1419,112817006,Entire home/apt,,Salvador,SALVADOR,PERIPERI,0,0.0,6,2.0,,209.0,,2 Suítes. TEMPORADA/ANUAL. Graça!!!,Apartment,2017-07-01 20:08:45.927485,-12.851316,-38.453501,0101000020E610000006DA1D520C3A43C0821FD5B0DFB329C0
4975670,1419,2314608,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,2,1.0,,186.0,,Moderno apto quarto sala vista mar ,Apartment,2017-07-01 20:08:43.887518,-13.001031,-38.531257,0101000020E6100000B262B83A004443C079909E2287002AC0
2367536,1419,772643,Entire home/apt,,Salvador,SALVADOR,AMARALINA,2,0.0,7,3.0,,186.0,,Cozy 3 Bedrooms apartment,Apartment,2017-07-01 20:08:43.876809,-13.004262,-38.464608,0101000020E6100000E0BA6246783B43C02A3BFDA02E022AC0
3079823,1419,15672688,Entire home/apt,,Salvador,SALVADOR,AMARALINA,0,0.0,8,4.0,,186.0,,Big House,Apartment,2017-07-01 20:08:43.871302,-12.998778,-38.456438,0101000020E61000006953758F6C3A43C0B7ED7BD45FFF29C0
2620926,1419,13422230,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,8,3.0,,186.0,,LOCALIZAÇÃO PRIVILEGIADA  CARNAVAL ,Apartment,2017-07-01 20:08:43.865361,-13.0015,-38.519936,0101000020E6100000AC014A438D4243C054E3A59BC4002AC0
10785611,1419,35211112,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,6,3.0,,186.0,,BRAÇOS ABERTOS PARA O FAROL DA BARRA,Apartment,2017-07-01 20:08:43.860927,-13.00967,-38.532356,0101000020E610000029EACC3D244443C030815B77F3042AC0
15820446,1419,928989,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,12,3.0,,186.0,,Apto 3 quartos-Carnaval-TEMPORADA-Barra-SalvadorBR,Apartment,2017-07-01 20:08:42.121658,-13.008195,-38.52916,0101000020E6100000F92CCF83BB4343C040FB912232042AC0
16269027,1419,16092734,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,4,1.0,,200.0,,"Temporada, Carnaval Salvador Barra",Apartment,2017-07-01 20:08:42.117721,-12.999615,-38.530284,0101000020E6100000C9CB9A58E04343C09D2E8B89CDFF29C0
9837684,1419,50659279,Entire home/apt,,Salvador,SALVADOR,ITAPOA,0,0.0,12,5.0,,186.0,,Alugo Réveillon - Praia do Flamengo,House,2017-07-01 20:08:42.114844,-12.932649,-38.32553,0101000020E6100000F6EE8FF7AA2943C0514B732B84DD29C0
10524321,1419,54264380,Entire home/apt,,Salvador,SALVADOR,AMARALINA,0,0.0,8,3.0,,186.0,,Aparto Temporada Salvador Itaigara,Apartment,2017-07-01 20:08:42.112565,-12.993648,-38.473224,0101000020E610000056D7A19A923C43C0BC783F6EBFFC29C0
15916296,1419,103189923,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,8,2.0,,186.0,,Apt dúplex no circuito carnaval,Apartment,2017-07-01 20:08:42.109631,-13.007462,-38.519326,0101000020E610000033FB3C46794243C0EEEC2B0FD2032AC0
900454,1419,1854858,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,9,4.0,,206.0,,ILHA DE ITAPARICA 4 SUITES MAR,House,2017-07-01 20:08:42.106765,-12.994485,-38.514295,0101000020E610000087BF266BD44143C0A1B94E232DFD29C0
13133376,1419,73154138,Entire home/apt,,Salvador,SALVADOR,ITAPOA,0,0.0,10,5.0,,201.0,,Casa Flamengo - Sun Sea Samba,House,2017-07-01 20:08:42.103963,-12.934059,-38.338457,0101000020E6100000170D198F522B43C0A51133FB3CDE29C0
2807213,1419,14358949,Entire home/apt,,Salvador,SALVADOR,AMARALINA,0,0.0,4,2.0,,186.0,,OPORTUNIDADE PARA A COPA DO MUNDO,Apartment,2017-07-01 20:08:42.097863,-13.001237,-38.461466,0101000020E6100000A41B6151113B43C01E17D522A2002AC0
10899168,1419,29044638,Entire home/apt,,Salvador,SALVADOR,SANTANA,0,0.0,16,5.0,,206.0,,Casa Temporada carnaval,House,2017-07-01 20:08:42.093156,-12.979192,-38.506198,0101000020E61000007AA69718CB4043C0790261A758F529C0
2373210,1419,12123110,Entire home/apt,,Salvador,SALVADOR,SANTANA,0,0.0,6,3.0,,186.0,,ALUGUEL DE APTº EM SSA/BA COPA 2014,Apartment,2017-07-01 20:08:42.090300,-12.977677,-38.506194,0101000020E610000039B709F7CA4043C0501A6A1492F429C0
15805414,1419,93746880,Entire home/apt,,Salvador,SALVADOR,ITAPOA,0,0.0,8,4.0,,203.0,,Casa/Vilage em condomínio beira-mar,Townhouse,2017-07-01 20:08:42.087267,-12.926138,-38.318113,0101000020E61000005AB741EDB72843C06B2A8BC22EDA29C0
16895860,1419,112741475,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,7,3.0,,186.0,,3 quartos aconchegantes na Barra,Apartment,2017-07-01 20:08:42.084965,-13.004449,-38.530858,0101000020E6100000F568AA27F34343C0F3FFAA2347022AC0
2934117,1419,14982052,Entire home/apt,,Salvador,SALVADOR,BROTAS,0,0.0,4,1.0,,186.0,,Excelente quarto e sala .,Apartment,2017-07-01 20:08:42.082367,-12.97533,-38.486816,0101000020E6100000B39597FC4F3E43C0889D29745EF329C0
3167081,1419,16063794,Entire home/apt,,Salvador,SALVADOR,SANTANA,0,0.0,4,1.0,,186.0,,Apartamento novo Carnaval 2015 ,Apartment,2017-07-01 20:08:42.079709,-12.988729,-38.510435,0101000020E6100000ECDD1FEF554143C0AC36FFAF3AFA29C0
2467061,1419,12616466,Entire home/apt,,Salvador,SALVADOR,VITORIA,1,0.0,4,2.0,,186.0,,temporada carnaval,House,2017-07-01 20:08:40.483807,-12.998892,-38.510884,0101000020E61000005B069CA5644143C0D978B0C56EFF29C0
3001681,1419,15299368,Entire home/apt,,Salvador,SALVADOR,AMARALINA,0,0.0,4,1.0,,186.0,,Apartamento para Copa do Mundo 2014,Apartment,2017-07-01 20:08:40.475442,-12.995088,-38.442067,0101000020E610000007D2C5A6953843C0BB48A12C7CFD29C0
1243040,1419,5304214,Entire home/apt,,Salvador,SALVADOR,AMARALINA,0,0.0,8,2.0,,206.0,,Apt no Rio Vermelho,Apartment,2017-07-01 20:08:40.470860,-13.006985,-38.485705,0101000020E61000007940D9942B3E43C00820B58993032AC0
15923929,1419,88170260,Entire home/apt,,Salvador,SALVADOR,ITAPOA,0,0.0,12,4.0,,186.0,,CASA DE PRAIA ENCANTADORA,House,2017-07-01 20:08:40.462694,-12.926306,-38.349636,0101000020E61000008BC058DFC02C43C05A2DB0C744DA29C0
16870871,1419,16092734,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,8,3.0,,186.0,,Temporada/Carnaval3/4 SalvadorBarra,Apartment,2017-07-01 20:08:40.459931,-13.000395,-38.530219,0101000020E6100000E25B5837DE4343C0F12900C633002AC0
15994575,1419,32128446,Entire home/apt,,Salvador,VERA CRUZ,VERA CRUZ,0,0.0,11,3.0,,186.0,,Casa de praia próxima ao mar - Ilha de Itaparica!,House,2017-07-01 20:08:40.455974,-12.958179,-38.61028,0101000020E610000092B3B0A71D4E43C08F6D197096EA29C0
4302590,1419,22332849,Entire home/apt,,Salvador,SALVADOR,AMARALINA,0,0.0,4,0.0,,186.0,,Salvador aconchegante,Apartment,2017-07-01 20:08:40.452571,-12.997554,-38.460176,0101000020E6100000B933130CE73A43C0EBFCDB65BFFE29C0
5041808,1419,25933058,Entire home/apt,,Salvador,SALVADOR,ITAPOA,0,0.0,8,3.0,,186.0,,VILLAGE EM FRENTE AO MAR,House,2017-07-01 20:08:40.445729,-12.927964,-38.31917,0101000020E6100000A2EE0390DA2843C00EBBEF181EDB29C0
10765197,1419,55588315,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,4,1.0,,203.0,,AP CARNAVAL VISTA MAR,Apartment,2017-07-01 20:08:40.442993,-13.006793,-38.497546,0101000020E6100000B8205B96AF3F43C0F7AE415F7A032AC0
160644,1419,709132,Entire home/apt,,Salvador,SALVADOR,VITORIA,6,5.0,6,3.0,,202.0,,"Amazing Barra view, 3 bed apartment",Apartment,2017-07-01 20:08:40.439934,-13.008752,-38.529235,0101000020E61000000473F4F8BD4343C0978C63247B042AC0
17187870,1419,515477,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,5,1.0,,186.0,,CARNAVAL 2017 NA BARRA,Apartment,2017-07-01 20:08:40.436388,-13.006339,-38.522399,0101000020E6100000473B6EF8DD4243C0F2608BDD3E032AC0
17163319,1419,36342473,Entire home/apt,,Salvador,SALVADOR,AMARALINA,0,0.0,4,1.0,,206.0,,Excelente localização com praia,Apartment,2017-07-01 20:08:38.115015,-12.995728,-38.443754,0101000020E61000000EBC5AEECC3843C0486C770FD0FD29C0
12493785,1419,32538116,Entire home/apt,,Salvador,LAURO DE FREITAS,LAURO DE FREITAS,0,0.0,6,3.0,,186.0,,Casa com piscina próxima ao mar,Condominium,2017-07-01 20:08:38.112278,-12.88371,-38.298255,0101000020E61000002A6F47382D2643C0DC4B1AA375C429C0
2389015,1419,12203885,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,5,3.0,,195.0,,Aluga-se aptº para o carnaval,Apartment,2017-07-01 20:08:38.109240,-13.005792,-38.503031,0101000020E6100000E5EFDE51634043C02828452BF7022AC0
17006486,1419,113997428,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,10,3.0,,206.0,,APARTAMENTO  3 QUATROS  2 BANHEIROS,Apartment,2017-07-01 20:08:38.106140,-13.003616,-38.515137,0101000020E6100000D3FA5B02F04143C0137CD3F4D9012AC0
8731740,1419,1136482,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,8,3.0,,206.0,,Carnaval de Camarote - Barra/Ondina,Apartment,2017-07-01 20:08:38.103020,-13.009945,-38.514216,0101000020E61000003B8A73D4D14143C07784D38217052AC0
2228213,1419,2334578,Entire home/apt,,Salvador,SALVADOR,VITORIA,1,0.0,4,1.0,,186.0,,Apartamento na Barra - Carnaval,Apartment,2017-07-01 20:08:38.099927,-13.004905,-38.526308,0101000020E6100000C4CF7F0F5E4343C07C2C7DE882022AC0
10583980,1419,54603187,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,7,3.0,,203.0,,Próximo ao Circuito de Carnaval,Apartment,2017-07-01 20:08:38.097688,-12.990337,-38.517917,0101000020E61000006E85B01A4B4243C09A0986730DFB29C0
15518373,1419,13006698,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,4,1.0,,203.0,,CLOC MARINA RESIDENCE,Apartment,2017-07-01 20:08:38.094770,-12.982226,-38.51903,0101000020E61000004AD235936F4243C0D28F8653E6F629C0
15278150,1419,97219907,Entire home/apt,,Salvador,SALVADOR,ITAPOA,0,0.0,3,3.0,,203.0,,3/4 142m² - Vista Mar em Alphaville I,Apartment,2017-07-01 20:08:38.089932,-12.938953,-38.402893,0101000020E6100000C76471FF913343C051F69672BEE029C0
7885123,1419,41567274,Entire home/apt,,Salvador,ITAPARICA,ITAPARICA,0,0.0,10,3.0,,206.0,,Casa na Ilha de Mar Grande,House,2017-07-01 20:08:38.087622,-12.901263,-38.654501,0101000020E6100000831953B0C65343C090300C5872CD29C0
16820980,1419,91182581,Entire home/apt,,Salvador,SALVADOR,ITAPOA,0,0.0,5,1.0,,205.0,,Apart. para Carnaval em Salvador,Loft,2017-07-01 20:08:38.085348,-12.961505,-38.403709,0101000020E6100000E90C8CBCAC3343C087E123624AEC29C0
17254389,1419,35320399,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,4,1.0,,186.0,,Apartamento LINDO! PROX. CARNAVAL,Apartment,2017-07-01 20:08:38.082828,-13.009592,-38.500915,0101000020E6100000B58993FB1D4043C0419B1C3EE9042AC0
17250299,1419,26778742,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,4,1.0,,186.0,,Flat Circuito Carnaval Ondina,Apartment,2017-07-01 20:08:38.080368,-13.009135,-38.518826,0101000020E61000004128EFE3684243C0787FBC57AD042AC0
2425385,1419,12396163,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,6,3.0,,206.0,,APTO OVERLOOKING FAROL DA BARRA ,Apartment,2017-07-01 20:08:38.077757,-13.009831,-38.527833,0101000020E6100000F25F2008904343C055F99E9108052AC0
2899035,1419,14817798,Entire home/apt,,Salvador,SALVADOR,AMARALINA,0,0.0,4,2.0,,206.0,,Apartamento novo com 2 quartos ,Apartment,2017-07-01 20:08:38.073135,-12.995332,-38.466628,0101000020E6100000EEB25F77BA3B43C01553E9279CFD29C0
6395089,1419,33312809,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,6,1.0,,194.0,,Carnaval Salvador Ondina 1/4 para 6,Apartment,2017-07-01 20:08:38.070848,-13.010327,-38.523919,0101000020E610000063601DC70F4343C016889E9449052AC0
3104418,1419,15782767,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,4,1.0,,206.0,,Vista Bahia de Todos os Santos,Apartment,2017-07-01 20:08:38.068189,-13.001197,-38.530502,0101000020E6100000363B527DE74343C0E5B4A7E49C002AC0
16906186,1419,112856850,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,4,1.0,,186.0,,Apartamento na Barra - circuito do carnaval,Apartment,2017-07-01 20:08:35.921958,-12.999035,-38.526689,0101000020E6100000DB148F8B6A4343C0641EF98381FF29C0
16252225,1419,99493029,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,3,0.0,,206.0,,Lindo loft Rio Vermelho Carnaval,Apartment,2017-07-01 20:08:35.918353,-13.008737,-38.491602,0101000020E6100000F85278D0EC3E43C0C287122D79042AC0
3075860,1419,15653916,Entire home/apt,,Salvador,SALVADOR,SAO PEDRO,0,0.0,6,2.0,,186.0,,WORLDCUP 2 QUARTOS PERTO FONTE NOVA,Apartment,2017-07-01 20:08:35.910217,-12.984803,-38.51266,0101000020E6100000D2FBC6D79E4143C060014C1938F829C0
16964546,1419,928989,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,8,2.0,,186.0,,"Apto 2 quartos, Carnaval 2017, Barra, Salvador, Ba",Apartment,2017-07-01 20:08:35.907363,-13.005104,-38.524643,0101000020E6100000A4897780274343C05628D2FD9C022AC0
2637268,1419,13504794,Entire home/apt,,Salvador,SALVADOR,VITORIA,1,0.0,4,1.0,,203.0,,Ondina apartment on Av Oceanica for Carnaval 2017,Apartment,2017-07-01 20:08:35.904679,-13.008505,-38.515526,0101000020E61000006D1E87C1FC4143C078B471C45A042AC0
10465513,1419,36055771,Entire home/apt,,Salvador,SALVADOR,BROTAS,0,0.0,4,2.0,,186.0,,APARTAMENTO PARA CARNAVAL,Apartment,2017-07-01 20:08:35.902188,-12.975375,-38.486731,0101000020E610000085798F334D3E43C008AC1C5A64F329C0
10282792,1419,2492291,Entire home/apt,,Salvador,SALVADOR,SANTANA,0,0.0,6,2.0,,186.0,,casa para carnaval,House,2017-07-01 20:08:35.899117,-12.982299,-38.509113,0101000020E6100000F67B629D2A4143C079C9FFE4EFF629C0
